X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19
0.6625858948605392,0.8623690133380669,0.26918858575731763,0.4190530305758561,0.19305070636934257,0.10843351594393501,0.1753084495301079,0.5527364253351288,0.1955348743987538,0.8313825906727121,0.3973035526527624,0.3579190204167513,0.5715245575056412,0.7517573549082549,0.5219674448277226,0.8734594082280135,0.4540963542842091,0.6370508310635441,0.32353036031742455,0.7735875988475943
0.7295381494111141,0.842980633570023,0.0901071155195382,0.6262519093503327,0.1182264263209135,0.08940800064518016,0.250059729917979,0.7370119784534934,0.04130457096894957,0.8393813766200363,0.1636800613899777,0.5069115096591997,0.7156094507834463,0.9419063680424069,0.5466340235513558,0.7560810782985695,0.4955140446518045,0.4415044368297351,0.5845921980251323,0.6101754531408481
0.6932182419389725,0.9077718079734834,0.19456700295462612,0.39335547178103664,0.23211334595335897,0.18364178406064402,0.18384994860681847,0.59850426755325,0.1285416376038579,1.0158849048617486,0.4543259316133796,0.2635556705071963,0.7854932608465974,0.7225230443459654,0.3885815227770544,0.7295648469897538,0.47364589623767195,0.549292741500213,0.48632441266550713,0.8276928510305241
0.6802426964543395,0.99484841503922,0.05503185969775118,0.780620177169609,0.08932042164554319,0.08740829358139056,0.2408708847741783,0.4792535838348342,0.19313691500480293,0.9348867589384146,0.34075032705743324,0.5529965117755491,0.7679104867680508,0.7399368571059834,0.5813649589137712,0.8435950974041851,0.324349871985413,0.7866704382529478,0.41631614067490574,0.5765186740113074
0.63739451176559,0.9216538348493386,0.1725253774225467,0.46370383547024524,0.23929620484066272,0.05602632364661425,0.3515126637496246,0.2575400464873805,0.2178706258474787,1.010708899242387,0.6015245466505446,0.305580647548756,0.7395257763207806,0.7319952733209354,0.5366375986387063,0.7171773872701594,0.5172173842612888,0.6683375120501085,0.5251089889151145,0.7897153746966783
0.6117774191869902,0.7715888583018244,0.16584123887032837,0.6696324722256941,0.05184591533503909,0.21995931189608814,0.2851859228722219,0.5490724722046179,0.00955837507797111,0.8934868483057933,0.33877267199801236,0.6036476248416394,0.63375570353435,0.865292243193841,0.4775339256804121,0.8429554741077028,0.3189182356315762,0.6423524886420733,0.32770279268049307,0.62060152293619
0.7675534651137427,0.8081778519087274,0.3258495195537323,0.730003996977398,0.1385037770846745,0.2813939529433748,0.21116181789405644,0.6041056336159892,0.023875673431659958,0.8712932217416589,0.3615918981215984,0.6312025750483587,0.5912753469200165,1.028949669385018,0.37139926300209014,0.8570280122968339,0.35899356613356187,0.6670870343148979,0.3493573265170836,0.7593669410868963
0.7860321272237807,0.8978451159732668,0.25650657170543334,0.7721444123904859,0.1636935204203005,0.19249515947574977,0.14579988031888566,0.561447319533383,0.1661747603044918,0.7934582008245332,0.3570700873864214,0.6589760000830892,0.7324134699267969,0.9988143168152689,0.3903402771257349,0.9389583922783271,0.556170649001763,0.7984142065051538,0.31134607833581174,0.6791589118395925
0.6603443668173656,0.8568788388493144,0.06717491246553384,0.6646585658946185,0.08336542053470701,0.14959586685127108,0.2735016369280795,0.42711682932619904,0.19768642927010113,0.8198133399942422,0.28406943825929354,0.40387064456727967,0.7143380284076742,0.7743580392160728,0.553603654783149,0.9342899753167596,0.6823347545050843,0.4912828120456978,0.2573987478072711,0.47180604156652484
0.5533269812531623,0.878341750265908,0.22098118687780838,0.697357985128921,0.036267487439306856,0.7054547470294125,0.15860094608188646,0.24845348465430614,0.0497184633145704,0.9634641943935988,0.5873312269089985,0.527172037337618,0.6846611371727847,0.7639176573919337,0.33242222131193944,0.6861425649236907,0.13160460463203727,1.0594139316045865,0.33364181653146513,0.8114308511040544
0.5062358472232148,0.8524520611231542,0.16842067080003684,0.4923590014429726,0.008724412687729305,-0.0069127549738184635,0.46930162085258437,0.4796590247655825,0.1143957810703535,0.7457152017142143,0.5934374841016721,0.5177261082017304,0.8045633367483974,0.8861065598952925,0.45400363629863644,0.64525657012883,0.22470931167305463,0.6267999896862614,0.32299247949833476,0.7974639822851186
0.7248721493115986,0.9344491984059836,0.2706149249755667,0.6864790011013949,0.07915421705957609,0.19116782187642065,0.27423598053362835,0.5446319420719553,0.10603163648263754,0.8375682162507522,0.5200685867133172,0.5699891630117163,0.6735226982089402,0.8901360109544857,0.46470282359634185,0.8114030413061915,0.40782596593335735,0.7385870227178092,0.414359725257998,0.6254601579614749
0.5251868852026529,0.8594767821484842,0.03172859227608857,0.39871066703852953,0.1636268049844694,0.29236402235993286,0.20647012372344847,0.459604302506509,0.15861921311227886,0.9565655329201149,0.41630005379225404,0.36304131577709514,0.8002211989732261,0.8710965122966837,0.4049368481796854,0.843288776937209,0.5442752856592022,0.5021942916657078,0.2583563258141447,0.8187441016153255
0.8121696603852891,1.0552226598712922,0.3540830670742398,0.23162417338147467,0.31044736684629615,0.05776504239732497,-0.02460718404970691,0.6053655450765587,0.21567655470233257,0.9355471918879433,0.08072726869929764,0.694795239241404,0.9049270150690728,0.875393514822135,0.5986105349932788,0.9433182373022402,0.38906470959500067,0.9116266423549091,0.43704488394643665,0.7051207895273304
0.5108568699208014,0.9133363378194579,0.19354043503861004,0.7549475958547559,0.059742727963001216,0.2943468203870425,0.08189617377602465,0.5453386561309841,0.12754280439878446,0.7913365343304488,0.4794933592640185,0.5224665706447025,0.48471693314600384,0.6558619876253636,0.5037802640928403,0.655309310211996,0.19306629117838076,0.8912145596565596,0.29735323317108997,0.8108362159174453
0.7348160246099047,1.0366083249623455,0.24940371381463128,0.6157136134549732,0.15581831304156835,-0.030359804492395087,0.16860696631836966,0.7330515802158066,0.3027225866260692,0.69479781695769,0.22786906171954358,0.675701221495392,0.5950766339111373,0.730163997954548,0.6202141953863192,0.8916919688943431,0.5324081846771348,0.7717656056956057,0.5411801969078363,0.6747535830243273
0.6229129343116475,0.923805453629048,0.1412006321067461,0.5733611050266281,0.09413690545219279,0.1603804448663667,0.285156518448659,0.5024928571003725,0.12883177779658414,0.6894901687700814,0.5126482359027786,0.4927442822905433,0.7764141934752855,0.8276711553494094,0.43437072904746077,0.8492949469162716,0.6239785263823698,0.7112525997785679,0.5665020415032016,0.5472328265706836
0.4223700559484226,0.8379332140111744,0.021878281824642437,0.6758548826876906,-0.03890836487222632,0.28514359706574677,0.046980488665253506,0.7441818217146591,0.0694628773981073,0.5951588530974438,0.4263573006205169,0.6659891562980984,0.5498587210326116,0.8005716778327858,0.48455059856357746,0.7983424930208495,0.4769461775843917,0.7719807578081936,0.39404549807890393,0.5977493111531841
0.5283672061832996,1.181808076150896,0.051571838377861945,0.8818974458646693,0.10720235731786407,0.03115938275558222,0.24524127266524337,0.5456513506125654,0.2867425078058018,0.6817812586348337,0.44025895431666506,0.5700174225119616,0.7066858994527928,0.7742470638252563,0.4513406569091415,0.8974055529492962,0.6057131009269221,0.6599792945084124,0.44193497177674945,0.5290276438227115
0.7997942197413619,1.059132600992461,0.07766742336722683,0.5243989367018997,0.12524802525591583,-0.010287326756244608,0.07415840179889294,0.5415669387724227,0.3312506374486335,1.0022827789273743,0.2361004855737437,0.48284673585522436,0.8842442117267892,0.5902953119722033,0.6966315518349572,0.808274084472299,0.5338256517741257,0.6794366119341289,0.4287606830476732,0.5538504265912775
0.7332606454501659,0.8030262575578305,0.18988397883501787,0.7630396774870186,0.19580195746801127,0.17553760755355272,0.27956881348147156,0.3581398136181061,0.21731390633000647,0.9612900138125153,0.27609907322146543,0.38568839953537526,0.7426619168909366,1.06676242353458,0.6163412624817473,0.7102091369100734,0.5064040454373849,0.6128814891117358,0.38383549331524014,0.5501382209577683
0.7727084626783871,0.9736532509652958,0.21691583414679091,0.49215900162262916,0.12846783722932523,-0.015140952508956584,0.22498558866992593,0.5278997274482465,0.27956725904219043,0.9694120182338007,0.42087625088398817,0.409935071625741,0.7835329724416364,0.7635341664046705,0.47136959230641473,0.8032033813932353,0.3772646832013218,0.44477931236189316,0.32444671563760225,0.813331725106875
0.5116150832682755,0.727422536455188,-0.03159958745354541,0.5782985388865394,-0.004010813924266096,0.2262232099697214,0.12044449916579023,0.5747910334586884,0.13538340245037606,0.7982690994257716,0.37120103734600995,0.4339367652028413,0.734154760243383,0.8303162176157413,0.503600145332289,0.612443845573324,0.23797002313539495,0.5911314147029867,0.28920778974576417,0.8206125315891133
0.6811549241750574,0.8572191025694639,0.14782854383687632,0.4863310969618006,0.17683237258486167,0.2548897489872406,0.33143368316227073,0.42717204786587976,0.010122202044093531,1.0281348699066317,0.24545390838376338,0.5141512953807168,0.8744034621356048,0.9016178628079659,0.48091884596472373,0.7497803563245035,0.27332380010522156,0.8063882335992855,0.4810579398985138,0.7811864533199582
0.34827309125137806,0.9669453191685347,-0.06932223820354827,0.6883227446605975,0.18042598569738572,0.032909867234881346,0.3741653909865946,0.5376432966114552,0.2076064799652385,0.7511602474357556,0.3250899050542614,0.41405538826928834,0.6758917775943429,0.7503925463370187,0.6246374976176359,0.604048262272791,0.26160856071000516,0.7551849682147409,0.5778748251904884,0.8029106693406973
0.5659660808069857,0.9660814702493081,0.2808357474608547,0.5399878386784761,0.24659435923831835,0.13127690198918285,0.14577081372830714,0.36406317887461637,0.25794080168421113,0.9272297758275746,0.4743568350438274,0.42735445429649555,0.6474461369693626,0.8121094185589957,0.5915759308019246,0.691979133182073,0.26502624333925084,0.8875594956242165,0.4518506281589074,0.7521595228356792
0.748895710817964,1.1109598605518776,0.2365234149059065,0.7226295782601062,0.17478913890977674,0.06410816656434562,0.25589156144489794,0.5615450920625684,0.20368583391591333,0.8275990481676525,0.3609068140689833,0.8433290550577743,0.8738889753717144,0.9819972293209509,0.47104516885728986,0.7999810845592191,0.24618009907025584,0.9802085646869283,0.5242993284407418,0.8118942995730583
0.5528517737475601,0.7554994727713584,0.15454759615802754,0.548281225752269,0.21285924353521724,0.2179626480794766,0.2504134239003923,0.35503462238196265,-0.02639431789002719,0.7806369043422966,0.5055413351235066,0.42306189601447763,0.6245232620097612,0.7919251940677781,0.3353572537363333,0.8124719384146051,0.24715893206994224,0.8396377456575352,0.5346541884493843,0.9480972045335554
0.8299979878877759,0.9229593146043553,0.19561811150133857,0.5345090999156733,0.12832798810588678,0.20988557461107685,0.3020901586423068,0.4047256803930698,0.13545588067896927,0.9588976959486119,0.29472692398983313,0.5179112034198332,0.8864184697946917,0.8111259653712677,0.49576048277046386,0.7805375227520113,0.3569830111436787,0.6980583841602698,0.4553819854521312,0.7581303601929942
0.8724528175086355,0.9244738088650689,0.20879345176019462,0.38079942423179536,0.127881040594443,0.0071181710701753165,0.19107717421767562,0.4257633539358486,0.2447342911781974,0.8693203744083509,0.2450619063114701,0.5198263135453058,0.8682536574580721,0.800720800474003,0.646262894811036,0.7867571010468737,0.21043629728066748,0.6593815472955366,0.46304735848894657,0.7752028730942676
0.821979426587969,0.7647310071896789,0.15882852688580854,0.6170797649476284,0.023440454089008966,0.36796066185674225,0.17394180351981975,0.4368196674176826,-0.00989903620035254,0.9262191176780283,0.2674885437806497,0.6377692550044187,0.7495226891531263,0.7723645686769212,0.39043881950992765,0.7418884225922182,0.04319692559589233,0.621972799715115,0.3898644650982556,0.9596175066311654
0.41184119703335886,0.8907654048037943,-0.002118988419065798,0.48048164037244523,0.2046441502386842,0.15483209463741165,0.037418428436412465,0.5278236228697557,0.24509640974799907,0.8407559927884304,0.2907409619547123,0.336323840495537,0.5848340178585946,0.5622811438317863,0.5644229270985237,0.7747527304493923,0.3429541479366026,0.5702371705629563,0.3902240825245981,0.8135656071249507
0.8785868474418989,0.9820425534611633,0.27445529559548015,0.7284118328982118,0.17969446965383118,0.052424929504790996,0.16504347701771988,0.4789025025161103,0.31514492996232424,0.9962037018197303,0.4992518616491557,0.46591197187637523,0.646559565520159,0.8519175134712149,0.5541668809784148,0.8406216240691917,0.4713771664580062,0.5665544251361971,0.41636662577356676,0.6775075991731562
0.7171182373931364,0.8838521963089995,0.1910792150302095,0.9321094816274896,-0.022169854276798295,0.15350213299127274,0.34184601511440293,0.6523181418749713,0.21472774881889128,0.7709614993168257,0.30629799001100255,0.6729838976228477,0.711554457713737,0.9638818947601595,0.6366898761982833,0.5855067808706611,0.11907896519383138,0.866943628716667,0.34351788366464014,0.6671341250683092
0.675019552499619,1.0264874831176096,0.27162696419913346,0.43663666658588773,0.11981598319265707,0.22537308447798288,0.254800817989614,0.36609964038574216,0.15280302445167887,0.8259004249261633,0.25441186411851446,0.6225854240997017,0.7739754200002432,0.83656109070579,0.5444583792010738,0.7893295179046397,0.19600099144387573,0.8189979948486611,0.4559592428093713,0.7806410607260547
0.7461716638609931,0.9889080058099415,0.09445239532064378,0.6468680876193023,0.20648460733252239,0.17163236304292387,0.1406790463517436,0.48372994046476947,0.2790712925161225,0.9485344917966293,0.1893914979727682,0.5594555946373868,0.8387659131337437,0.8591413992717971,0.6604374548192704,0.7582675996148862,0.34862130593745844,0.7932476877421626,0.5257266351867487,0.6682793635601179
0.7675978316407627,0.8903430067214411,0.12631866731510208,0.534259538890963,0.006761397350334528,0.266000834229577,0.09209239875148575,0.7284100024352006,-0.028581706316606142,0.775763270772223,0.12431328799555541,0.7040800741559042,0.7976708887073133,0.712121891382833,0.4683500084236291,0.8053914983035698,0.13851170847246164,0.8029387308771324,0.5827581221467614,0.7300038319020372
0.53732177231488,0.888110156712443,0.0058084187899725415,0.8459474821698205,-0.009203249405220243,0.23381757076666437,0.15474137750263284,0.5169779588439838,0.1721481259597334,0.7374588295399456,0.3436004437047992,0.5864494165246347,0.6336085384744318,0.8034515836331877,0.6764514078726013,0.7770132032342194,0.43533284676915945,0.7670158742721158,0.28424406671420277,0.42982505533814064
0.7828127910281042,0.8498018923751702,0.05361373048484834,0.7001674226033909,0.012600751762205237,0.13707419098405443,0.20737235852892133,0.5202189032773152,0.19007330047516877,0.8690629856609293,0.5618654364552287,0.45888111074532034,0.5742465734707431,0.5560488634418099,0.4498344160853824,0.8113234028676505,0.49708855497490834,0.5295785523746933,0.48996516768135795,0.859496443444543
0.6569463030918958,0.7712247571715846,-0.0064879936339522215,0.74690137022333,0.0580349039275903,0.2197177705606447,0.30970509815158004,0.5645985002654365,0.10926248309022071,0.8023173939822886,0.24724579817549666,0.3529724443620046,0.644062663062415,0.6137559996345843,0.5160727322236985,0.8048964245470487,0.4808726914251511,0.6551211699193786,0.47441406058570545,0.6707723718280422
0.761530954444365,0.8118649848900878,0.19378060074146625,0.6336007789337931,0.17963240895640284,0.3114219185482585,-0.060595711765136395,0.5093080547165075,0.23775258066944022,0.8967642954809235,0.44015401781659774,0.36483278059512664,0.5046198932662731,0.7362164330873371,0.5270385911814656,0.8696409523655395,0.634801514429782,0.6262893778026788,0.47392860371038215,0.6599608726547568
0.5447892076559963,0.9734997362068207,0.16103365475022285,0.5474695940596688,0.06609980525884698,0.24950186553762088,0.2831102551314047,0.46206376789537784,0.16944516134366597,0.7132422793762977,0.5033214093487024,0.6400869882363736,0.8297878424361663,0.7546183797964802,0.4200256064292101,0.6961474498930528,0.2340237061695673,0.927292235715603,0.45860360566879266,0.8449099068814966
0.5789084687985131,0.8394688695919426,0.10655497864328561,0.794792357494097,0.1115225477316894,0.3161252649917618,0.37122363228532795,0.3267508069661488,0.013991278665203638,0.7720689907269095,0.3752385595935015,0.47193266978808296,0.6562292986354102,0.8145523669672458,0.40292360742610517,0.9417434536628349,0.5644055959034928,0.7533188262375113,0.3829043429791401,0.5362497816815912
0.7322585987834357,0.8879788558434355,0.2069751281864062,0.659803211716529,-0.11979375214088964,0.3201519879243798,0.2000402685608017,0.5994283650972195,0.08083780460496912,0.7155823149625082,0.40082022769312375,0.7704738349237222,0.7972716910865747,0.8232242576375735,0.40901050232908065,0.7983868461932474,0.27956160150495424,0.7641119372444157,0.3220899882621391,0.6344384496074119
0.6912503735401252,0.8698299291650675,0.050536134059856824,0.8404694051971752,-0.14953962931632114,0.07695595696855001,0.24650523732032864,0.6047043827139298,0.15733048153174226,0.7227577813712236,0.5184010351618134,0.4673827345255248,0.6709696873952237,0.7136078586967546,0.4005350273475535,0.8663235623047546,0.6066682866343098,0.49947882707819646,0.2343147575294581,0.5241672085753105
1.0583105514883695,0.867619596727733,0.3742649388386782,0.6191744128404986,0.05465555785250033,0.20797951747065355,0.15995788009764955,0.459751245460624,0.11679523511913467,0.8824397987857754,0.3328488906411394,0.6311399150749039,0.7086902988919211,0.7805607777719608,0.41627759600726466,0.9134614402600499,0.14967056157899344,0.6696968569217175,0.333275469453594,0.8668315364429882
0.9197961856214583,0.9066407007615719,0.10967557381977483,0.6759759268538214,-0.033015391414287526,0.4328004359890786,-0.06720937490164902,0.6275768714758938,0.07433124152115334,0.939204731267011,0.18506749973257333,0.5551182024341371,0.7230039123086264,0.6916187689003809,0.4855977996484963,0.8156180020586424,0.28245348628628014,0.6208134657371174,0.4184358308820251,0.6785800091368334
0.6175856471769327,1.0317387738248482,0.009869948841997045,0.7433282295672086,-0.06982731582525878,0.21323300807543355,0.13677905004564228,0.6505733379328051,0.20581607952724662,0.8182654075602074,0.3617653769987887,0.6775596362455372,0.8089188440513022,0.7694570791516444,0.500027417084437,0.8246190286765906,0.4569592118786449,0.7141275707223562,0.3833533777990419,0.5176622910381843
0.6209563323173801,0.8827414753192973,0.0711013375032668,0.6463856859439002,0.044648714985014756,0.21149780248338657,0.4939811210669951,0.3498959851731012,0.1504501575015312,0.966025018901643,0.45307481934233995,0.3595017401241709,0.9044395480286676,0.8290996782175142,0.5982509680806614,0.5651051649108733,0.18105495847185635,0.7259108652170461,0.5015389223124788,0.6102027959991694
0.6502173551210118,0.9333468483140939,0.057211535313561934,0.8273582868771425,-0.0949762458017945,0.19640076215250588,0.12020860043561371,0.7297869831462485,0.132088600708071,0.6759089447978078,0.3788750067133469,0.6274038619532076,0.6783170576421164,0.8533846533737801,0.5387401938152665,0.8363353001557896,0.6024185600945943,0.7489360420391045,0.46517060239936153,0.34045645448734285
0.8446907510002725,0.9468123680914258,0.07377132091555431,0.762088502241352,0.03937000543885358,-0.014045243935083634,0.3211723289254004,0.528126486643425,0.2553272486791671,0.9061357264139102,0.5021873673407546,0.5324473374285772,0.8778244776089213,0.9433468320417511,0.6011195290313902,0.6982919719171666,0.4788708883924739,0.5319132455759419,0.4389098532023008,0.6131278538296593
0.8261975052187857,0.8837810235892435,0.2559499564044616,0.6801524295384069,0.07749303277658945,0.17832704641688987,0.3484576329405218,0.37434299547609584,0.19409983578626952,0.907253313519032,0.6618278503045758,0.48774770848660026,0.9166835182490718,0.9534534600257439,0.3578580380334624,0.7408742163273736,0.2515283663770286,0.5895409053099422,0.3053503871132626,0.7421388165384359
0.6312938768862618,0.9167620688772324,0.17424705296381432,0.8551943926130066,0.1841511612997277,0.19256410193035858,0.11716891223647709,0.8467394696003191,0.06880187596596089,0.7897572646720158,0.1677884294666281,0.6928103315549246,0.6406829113933195,0.9775425107089388,0.43619678926530864,0.8930345632098353,0.5018645481748246,0.7036545073120223,0.4961579320210847,0.5186333418662988
0.742438933949294,0.8762054216684817,0.13424275300877453,0.6959333864105453,0.050007246785748985,0.17797887897577377,0.3894521445267315,0.44890475469473357,0.08762785271212273,1.0459014921192795,0.36185892548639187,0.45237717124208987,0.6987970798068924,0.7261802753904676,0.5873984543435138,0.7405555144924383,0.26982468461173476,0.6714415080818741,0.3835676436303089,0.6641671450351222
0.827140631962375,1.005162767843686,0.2688379114045102,0.8209500169598826,0.11462192722544667,0.3839099695973929,0.18165183040294836,0.5170289215607441,0.18906325162669435,1.0159920544961678,0.4361869477908165,0.5882660139975184,0.6732176553362306,0.7701125873825231,0.45563789636582935,0.8757070505621389,0.521448940891215,0.8608377018217281,0.42387542183382004,0.5957774671518092
1.0537686656713534,0.908018991804982,0.29993391136741887,0.6793457926784388,-0.06612813923157379,0.1956783278840524,0.14022960844010224,0.51674031006369,0.06420116553370235,0.9356001666267397,0.30212615598919607,0.6709482118922128,0.6148561811240881,0.545246844594464,0.42974801188164247,1.0832190477544157,0.523190279709915,0.5885854822410473,0.2901109860816846,0.6177608906925642
0.7697322373145218,1.0683869931456664,0.1774580436347668,0.6027762954477728,0.21724215309535155,0.23438368023523354,0.17388207607912984,0.39317432511575495,0.1934612305312071,1.0073616843301856,0.4055442070719858,0.4647435577578985,0.7349247770984683,0.5415427078148747,0.49365989024679885,1.0234436221051906,0.782663124754891,0.8231836331111817,0.5162687175909623,0.5084391766164809
0.5218758424412885,0.9848417517489523,0.1578765413422644,0.49897913865771987,0.04159971935722352,0.3034968478367323,0.07731545665153611,0.4595405513934263,0.24419599816081358,0.846020461217066,0.44961302317017365,0.4670441049208545,0.7722839739988713,0.7849014315077006,0.5720967439531989,0.6101602754922538,0.3417250210853506,0.8437259421374838,0.36949781540833665,0.6627038500803346
0.8818690314663005,1.0417656250483058,0.3535959049284192,0.5570743297781664,0.15638589442031842,0.24693733158554218,0.39402941211849524,0.40272536671600684,-0.029617332979062244,1.0522221522111221,0.3850092882346729,0.6918413203973279,0.8631923663314901,0.9831750976302761,0.3567387454637202,1.0313410334194029,0.4789538649371776,0.6579223212057664,0.4423486131735128,0.5583256915844025
0.5876478061647384,1.0145258072240517,0.11872998639363133,0.45690906544158005,0.3335940456222882,0.06453438337675295,0.08540820506113972,0.749852322343413,0.13941732041904842,0.9976139796921915,0.2656167121191551,0.487598427754183,0.7702540934204333,0.8459626879392289,0.5114540708837507,0.8119861660810883,0.4845194497160904,0.7314023071785267,0.6811461325613423,0.7046306470022355
0.9078363237044617,0.910488212162948,0.25247482734040483,0.7566156803088067,0.12241521035126923,0.07065239945378216,0.23615402047968012,0.49963735788180086,0.2753608006349794,0.8818752936958566,0.30201554930384317,0.5730195380344032,0.860458258699914,0.9729086051510238,0.5122118581310672,0.9283615342227205,0.5071740302685831,0.6528987433420376,0.28740343013229974,0.5486084624490261
0.8466339727727833,1.008300534146914,0.2522906616161233,0.4205153652256741,0.20666915877187836,0.2771730112490488,0.014026122133777852,0.39658016729402534,0.23322392681664483,0.958610655082761,0.5725681140957537,0.4296735788509932,0.8075152405112056,0.7170457103621051,0.3634854926792279,0.8852614867853366,0.5004080294549567,0.6700859478069604,0.5181479069433844,0.8175775119112676
0.709143257507066,1.034929158103443,0.1679777233269736,0.5582116492628865,0.13472893324979154,0.09661944159117865,0.1343811565773192,0.4658313858939873,0.19699527377619447,0.8983978443842316,0.31036923178143566,0.508758402370107,0.7845338955678001,0.7200974339986981,0.5905663073674988,0.746193330610987,0.30264750539134533,0.8216461206987934,0.5045917706299408,0.6924289397466585
0.9322591280533801,0.9179528388420619,0.2808988503819223,0.5127004786154099,0.02170387529500807,0.1000397162102759,0.2001412640125847,0.5650388314227786,0.1623766071361113,0.7271975114333513,0.33479073359315503,0.5613337687967889,0.8039175450265692,0.9004807086958616,0.5139907510243956,0.9174539329350746,0.4576847165373743,0.6003667422840393,0.30155593206325093,0.6154554820422764
0.8420076509976312,0.8141112153021564,0.2734740849900372,0.572441298743867,0.16890084372857234,-0.12322508628014056,0.39728778276589716,0.41533378125177145,0.18778553175507984,0.8779250582295871,0.38121082885215224,0.4791042961136292,0.6537768364223991,0.8009781552098049,0.5460598959017983,0.8897519293551496,0.39160528446115017,0.546673383869178,0.46397840302669846,0.7741837113157376
0.5459926490136551,0.6921046932759218,0.1323585523916981,0.7405152734295866,0.039143763819279156,0.2723411756666217,0.3495774033703081,0.38402163374383985,0.04709323012439502,0.8067273404100185,0.4809155258816101,0.5296037720261626,0.5345898422536728,0.8889893865376527,0.4060864699274673,0.9569765743687689,0.7554845911185906,0.6043816717687168,0.37466113808866364,0.5116969158912497
0.5962043525614851,0.9515834831501329,0.1599721757893983,0.7399840890894667,0.06079904562450663,0.19039873961114032,0.39176872046707106,0.18261457201244408,0.2221893677984653,0.8605184339258878,0.6883922059387049,0.46477758941657615,0.7560976833304988,0.8779574316506369,0.42705794247556167,0.6559568497232203,0.2682768231717673,0.6767607357882224,0.39876502556264826,0.7863179038132132
